ID,Man/Auto,Fund,Anum,Value Dt,Month,Trans Id,Entry Id,Aname,FS LEVEL,Currency Code,Cur Amount,Fx Rate,Amount
57307,M,Fund 12,22004,42964,8,18823,4,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,150737.06
57308,M,Fund 12,22004,42916,6,18281,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-49055.16
57309,M,Fund 12,22004,43069,11,21442,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-51208.1
57310,M,Fund 12,22004,43069,11,21295,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-52378.75
57311,M,Fund 13,22004,42978,8,6493,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-10394.66
57312,M,Fund 12,22004,43069,11,21441,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1170.12
57313,M,Fund 12,22004,43008,9,19831,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,51750.94
57314,M,Fund 12,22004,42947,7,18609,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-50245.63
57315,M,Fund 13,22004,43069,11,7320,1,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-7912.49
57316,M,Fund 12,22004,42978,8,19223,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-50245.63
57317,M,Fund 13,22004,43055,11,7181,1,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,7912.21
57318,M,Fund 12,22004,43100,12,24344,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-51208.1
57319,M,Fund 13,22004,43100,12,7569,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-7912.49
57320,M,Fund 12,22004,43039,10,21009,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-51208.1
57321,M,Fund 13,22004,42965,8,6470,1,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,3624.4
57322,M,Fund 12,22004,42825,3,15312,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,47599.69
57323,M,Fund 12,22004,42855,4,16719,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1521.91
57324,M,Fund 12,22004,42886,5,17599,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1521.91
57325,M,Fund 13,22004,43069,11,7330,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,7912.49
57326,M,Fund 13,22004,43008,9,6757,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,10394.66
57327,M,Fund 13,22004,43100,12,7570,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,7912.49
57328,M,Fund 13,22004,43100,12,7552,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-0.19
57329,M,Fund 13,22004,42886,5,4159,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-17332.8
57330,M,Fund 12,22004,42916,6,18055,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,49055.15
57331,M,Fund 12,22004,42978,8,19224,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1505.31
57332,M,Fund 12,22004,42947,7,18610,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1505.31
57333,M,Fund 13,22004,42886,5,4160,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-10562.54
57334,M,Fund 12,22004,43100,12,24343,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1170.12
57335,M,Fund 12,22004,43100,12,23781,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-0.51
57336,M,Fund 12,22004,43100,12,23777,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,52378.73
57337,M,Fund 12,22004,42886,5,17605,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-49055.15
57338,M,Fund 12,22004,42873,5,17099,3,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,4565.74
57339,M,Fund 13,22004,43008,9,6823,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-10394.66
57340,M,Fund 13,22004,42947,7,6263,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-10394.66
57341,M,Fund 13,22004,42794,2,1407,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-8751.72
57342,M,Fund 13,22004,42766,1,1023,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-7550.82
57343,M,Fund 12,22004,42766,1,14431,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,0.01
57344,M,Fund 12,22004,43055,11,21093,4,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,153624.65
57345,M,Fund 12,22004,43008,9,19843,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-1505.31
57346,M,Fund 12,22004,43039,10,21012,2,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,0.19
57347,M,Fund 13,22004,43039,10,7035,3,Management Fees  Pay (FTB),Accrued expense and other liabilities,USD,0,1,-7912.21
57563,M,Fund 4,23002,42887,6,2003874,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57564,M,Fund 4,23002,42886,5,2000678,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57565,M,Fund 4,23002,42947,7,2019241,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57566,M,Fund 4,23002,42978,8,2026107,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57567,M,Fund 4,23002,42917,7,2010999,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57568,M,Fund 4,23002,43039,10,2041365,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57569,M,Fund 4,23002,42979,9,2027676,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57570,M,Fund 4,23002,43039,10,2041367,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57571,M,Fund 4,23002,43008,9,2034451,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57572,M,Fund 9,23002,43100,12,110021,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-600
57573,M,Fund 9,23002,43100,12,110023,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-221
57574,M,Fund 9,23002,43100,12,110024,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-19
57575,M,Fund 9,23002,43100,12,110025,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-250
57576,M,Fund 4,23002,43100,12,2057000,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57577,M,Fund 4,23002,42916,6,2008991,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57578,M,Fund 4,23002,43069,11,2048164,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57579,M,Fund 4,23002,43008,9,2034446,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57580,M,Fund 4,23002,43069,11,2048237,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,2500
57581,M,Fund 4,23002,42947,7,2019239,2,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-2500
57582,M,Fund 9,23002,43100,12,110022,1,Accr Exp Payable,Accrued expense and other liabilities,USD,0,1,-15
57583,M,Fund 6,23003,42766,1,1067010,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2521.92
57584,M,Fund 1,23003,42794,2,1151592,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,222161.75
57585,M,Fund 8,23003,42766,1,90127,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57586,M,Fund 4,23003,42766,1,1967155,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57587,M,Fund 1,23003,42766,1,1118124,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,112223.59
57588,M,Fund 1,23003,42766,1,1116083,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1683.33
57589,M,Fund 1,23003,42766,1,1116084,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2416.67
57590,M,Fund 6,23003,42794,2,1072392,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-425
57591,M,Fund 8,23003,42794,2,90796,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-425
57592,M,Fund 8,23003,42794,2,90797,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57593,M,Fund 7,23003,42767,2,3030880,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23200.32
57594,M,Fund 9,23003,42794,2,96239,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57595,M,Fund 10,23003,42766,1,3717455,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-925
57596,M,Fund 10,23003,42766,1,3717456,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1516.67
57597,M,Fund 18,23003,42825,3,2,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-400
57598,M,Fund 16,23003,42767,2,4845,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,905.67
57599,M,Fund 1,23003,42767,2,1144739,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-111254.39
57600,M,Fund 16,23003,42766,1,4528,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57601,M,Fund 11,23003,42766,1,5189,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-591.66
57602,M,Fund 5,23003,42766,1,459503,5,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,18007.82
57603,M,Fund 5,23003,42766,1,458578,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57604,M,Fund 2,23003,42794,2,5259480,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1008.33
57605,M,Fund 2,23003,42794,2,5259483,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57606,M,Fund 5,23003,42766,1,479513,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-21367.77
57607,M,Fund 9,23003,42794,2,95027,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-441.67
57608,M,Fund 9,23003,42794,2,95031,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57609,M,Fund 5,23003,42794,2,520148,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-21341.02
57610,M,Fund 8,23003,42794,2,91109,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57611,M,Fund 1,23003,42794,2,1139602,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2416.67
57612,M,Fund 1,23003,42794,2,1139604,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1683.33
57613,M,Fund 10,23003,42794,2,3799022,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1516.67
57614,M,Fund 7,23003,42767,2,3030661,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-191.66
57615,M,Fund 7,23003,42794,2,3010905,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1266.67
57616,M,Fund 9,23003,42766,1,94222,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57617,M,Fund 16,23003,42794,2,4767,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57618,M,Fund 10,23003,42794,2,3864885,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,77905.1
57619,M,Fund 8,23003,42766,1,90060,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2505.96
57620,M,Fund 5,23003,42767,2,494196,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,19372.01
57621,M,Fund 1,23003,42767,2,1144738,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,111130.29
57622,M,Fund 7,23003,42794,2,3024792,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,80803.73
57623,M,Fund 4,23003,42794,2,1972196,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57624,M,Fund 10,23003,42794,2,3911625,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-27479.55
57625,M,Fund 9,23003,42766,1,93831,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2503.88
57626,M,Fund 4,23003,42766,1,1959498,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500.89
57627,M,Fund 4,23003,42766,1,1959503,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
57628,M,Fund 2,23003,42766,1,5216537,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1008.33
57629,M,Fund 10,23003,42766,1,3796106,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-27431.63
57630,M,Fund 4,23003,42794,2,1967607,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
57631,M,Fund 7,23003,42794,2,3031771,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22339.06
57632,M,Fund 4,23003,42794,2,1972200,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,5000
57633,M,Fund 7,23003,42766,1,3009186,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22334.03
57634,M,Fund 5,23003,42794,2,480901,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57635,M,Fund 5,23003,42794,2,480902,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-883.33
57636,M,Fund 15,23003,42766,1,3741600,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-6873.77
57637,M,Fund 8,23003,42766,1,90013,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-425
57638,M,Fund 8,23003,42766,1,90015,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57639,M,Fund 6,23003,42766,1,1067267,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-750
57640,M,Fund 6,23003,42766,1,1070843,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57641,M,Fund 16,23003,42766,1,4509,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,1001.5
57642,M,Fund 16,23003,42767,2,4846,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1152.01
57643,M,Fund 9,23003,42766,1,93891,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-441.67
57644,M,Fund 9,23003,42766,1,93894,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57645,M,Fund 7,23003,42766,1,2988626,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1266.67
57646,M,Fund 2,23003,42766,1,5230288,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-24761.61
57647,M,Fund 11,23003,42794,2,5295,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
57648,M,Fund 16,23003,42855,4,5866,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57649,M,Fund 16,23003,42855,4,5868,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
57650,M,Fund 15,23003,42886,5,3808715,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,6805.68
57651,M,Fund 4,23003,42947,7,2009377,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-541.67
57652,M,Fund 9,23003,42855,4,99987,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2504.02
57653,M,Fund 8,23003,42916,6,96308,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57654,M,Fund 8,23003,42825,3,91907,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-425
57655,M,Fund 8,23003,42825,3,91910,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57656,M,Fund 17,23003,42867,5,6156,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-3484.28
57657,M,Fund 11,23003,42916,6,6143,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
57658,M,Fund 11,23003,42916,6,6146,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-591.66
57659,M,Fund 15,23003,42795,3,3779443,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,7034.52
57660,M,Fund 15,23003,42825,3,3779444,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-7224.53
57661,M,Fund 1,23003,42916,6,1322891,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,121338.26
57662,M,Fund 7,23003,42825,3,3089096,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22871.81
57663,M,Fund 6,23003,42795,3,1087695,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2522.03
57664,M,Fund 1,23003,42795,3,1189571,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-117049.62
57665,M,Fund 2,23003,42916,6,5494935,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-24821.19
57666,M,Fund 9,23003,42855,4,99988,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
57667,M,Fund 5,23003,42916,6,688217,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57668,M,Fund 17,23003,42886,5,6899,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-490.32
57669,M,Fund 2,23003,42855,4,5384909,4,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,49493.89
57670,M,Fund 8,23003,42916,6,96855,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57671,M,Fund 6,23003,42855,4,1092391,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-750
57672,M,Fund 2,23003,42916,6,5494917,5,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,24821.19
57673,M,Fund 15,23003,42855,4,3792782,3,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,14098.3
57674,M,Fund 7,23003,42826,4,3099788,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-22334.03
57675,M,Fund 5,23003,42886,5,656956,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-883.33
57676,M,Fund 5,23003,42767,2,494197,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-19429.95
57677,M,Fund 4,23003,42855,4,1992443,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57678,M,Fund 5,23003,42886,5,684556,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-18733.48
57679,M,Fund 17,23003,42855,4,4725,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-8783.39
57680,M,Fund 7,23003,42886,5,3145460,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23014.47
57681,M,Fund 2,23003,42916,6,5527369,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-23860.72
57682,M,Fund 11,23003,42947,7,6262,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
57683,M,Fund 11,23003,42947,7,6263,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-591.66
57684,M,Fund 1,23003,42826,4,1240223,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-117690.91
57685,M,Fund 17,23003,42855,4,2582,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-580
57686,M,Fund 8,23003,43008,9,99690,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57687,M,Fund 8,23003,43008,9,99693,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-425
57688,M,Fund 16,23003,42825,3,5029,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
57689,M,Fund 10,23003,43008,9,4732087,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-925
57690,M,Fund 10,23003,42886,5,4155569,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-925
57691,M,Fund 11,23003,42825,3,5591,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-591.66
57692,M,Fund 5,23003,42825,3,525123,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57693,M,Fund 7,23003,42795,3,3055980,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,23330.41
57694,M,Fund 16,23003,42886,5,6071,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-291.67
57695,M,Fund 16,23003,42886,5,6072,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-333.33
57696,M,Fund 5,23003,42825,3,525125,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-883.33
57697,M,Fund 9,23003,42825,3,97454,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57698,M,Fund 16,23003,42795,3,5260,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-968.74
57699,M,Fund 15,23003,42825,3,3790360,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-6771.26
57700,M,Fund 2,23003,42947,7,5525772,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1008.33
57701,M,Fund 2,23003,42947,7,5525774,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1208.33
57702,M,Fund 7,23003,42855,4,3080417,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1083.33
57703,M,Fund 7,23003,42855,4,3080418,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-1266.67
57704,M,Fund 7,23003,42887,6,3159912,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,22871.81
57705,M,Fund 4,23003,42886,5,1993591,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-458.33
57706,M,Fund 17,23003,42825,3,679,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-580
57707,M,Fund 10,23003,42947,7,4580353,1,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-25282.48
57708,M,Fund 4,23003,42887,6,2003874,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,-2500
57709,M,Fund 4,23003,42916,6,2003875,2,Admin Fee Pay,Accrued expense and other liabilities,USD,0,1,2500
